,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,bedrooms,bathrooms,floors,view_encoded,condition_encoded,grade_encoded,tempo_imovel,tempo_renovacao,zipcode_encoded
20997,0.21962264150943397,0.00595091344461816,0.319078947368421,0.0,0.37016004130098096,0.02240080684717345,3,3,2,0.0,0.0,6.0,17,0,10.0
2008,0.06037735849056604,0.004985343816083821,0.08771929824561403,0.0,0.2462570986060919,0.004995698116935406,1,1,1,0.0,2.0,1.0,100,0,38.0
5211,0.17735849056603775,0.002108019013362296,0.15789473684210525,0.1887966804979253,0.19463087248322153,0.003548335590529654,4,2,2,0.0,1.0,2.0,99,0,11.0
14684,0.06566037735849056,0.005106494334093149,0.09539473684210527,0.0,0.1395628979521597,0.008663498550914422,3,1,1,0.0,0.0,0.0,56,0,15.0
5328,0.10037735849056605,0.002883382328621991,0.14583333333333331,0.0,0.2049561177077956,0.005317334233914461,4,2,2,0.0,2.0,0.0,100,53,8.0
20326,0.3969811320754717,0.006679633810444265,0.4364035087719298,0.26556016597510373,0.5302013422818792,0.012516239752156396,6,4,2,3.0,0.0,3.0,10,0,47.0
8570,0.0430188679245283,0.00283492212141826,0.0625,0.0,0.1051454138702461,0.005225438200491874,3,1,1,0.0,1.0,1.0,55,0,29.0
19561,0.11396226415094339,0.0024108953083856145,0.16557017543859648,0.0,0.2772328342798142,0.005053133137824522,4,2,2,0.0,2.0,2.0,20,0,49.0
18856,0.04830188679245283,0.002108019013362296,0.04824561403508772,0.04149377593360996,0.12063328170710723,0.004995698116935406,2,1,1,0.0,0.0,1.0,81,0,10.0
17416,0.07018867924528302,0.002736790201830705,0.10197368421052631,0.0,0.12751677852348997,0.005039348732811134,3,1,1,0.0,1.0,1.0,82,0,25.0
7171,0.15094339622641512,0.006453082341766822,0.2192982456140351,0.0,0.32541731199449325,0.01120327517463118,4,2,2,0.0,2.0,2.0,36,0,23.0
21291,0.16000000000000003,0.00250539271243289,0.2324561403508772,0.0,0.34606780244364144,0.00481190605009023,3,2,2,0.0,0.0,0.0,15,0,43.0
12980,0.03471698113207547,0.0029433518350366083,0.050438596491228074,0.0,0.10858716227843747,0.005582684030422181,2,1,1,0.0,0.0,1.0,105,0,38.0
10262,0.10339622641509434,0.004919316783768737,0.15021929824561403,0.0,0.1877473756668388,0.00917811633808091,3,2,2,0.0,2.0,2.0,37,0,29.0
15951,0.07773584905660377,0.004591604632553507,0.06469298245614036,0.0912863070539419,0.10342453966615041,0.008556669412060664,3,1,1,0.0,0.0,1.0,81,0,26.0
6930,0.3290566037735849,0.06538735757999417,0.3256578947368421,0.2883817427385892,0.41490277060746866,0.17788544929693792,5,4,2,0.0,0.0,6.0,25,0,10.0
20096,0.2354716981132076,0.004602508179174346,0.34210526315789475,0.0,0.5181552228532095,0.0179024960111378,5,5,2,0.0,0.0,3.0,18,0,10.0
13489,0.16830188679245286,0.12818754584789915,0.1425438596491228,0.19294605809128632,0.2755119600757185,0.24293405655511638,3,2,2,0.0,0.0,4.0,19,0,10.0
7055,0.11169811320754718,0.003925276783502207,0.16228070175438597,0.0,0.19118912407503014,0.011269899798862556,3,2,1,0.0,0.0,0.0,38,0,24.0
12954,0.04000000000000001,0.0028046344919159284,0.0581140350877193,0.0,0.12063328170710723,0.005168003179602755,3,1,1,0.0,1.0,1.0,106,0,38.0
7005,0.1366037735849057,0.006918906083512686,0.08114035087719298,0.22199170124481327,0.13267940113577698,0.007277017146651136,4,1,1,0.0,0.0,0.0,60,0,50.0
13074,0.1547169811320755,0.0028652097509205923,0.22478070175438597,0.0,0.1963517466873172,0.00528287322138099,4,2,2,0.0,1.0,0.0,59,0,38.0
6184,0.1667924528301887,0.004858135772174027,0.24232456140350878,0.0,0.3718809155050766,0.008987432068729043,4,2,2,0.0,0.0,4.0,34,0,44.0
12978,0.15849056603773587,0.0038816625970188486,0.16666666666666669,0.12033195020746888,0.34262605403545005,0.014015293797362353,2,2,2,1.0,2.0,2.0,75,42,8.0
10326,0.0709433962264151,0.004564951518591455,0.10307017543859649,0.0,0.07761142660471522,0.006964570633014339,3,1,1,0.0,2.0,1.0,75,0,41.0
15503,0.14792452830188682,0.003828356369094745,0.2149122807017544,0.0,0.35811392187231117,0.007736497313764072,4,2,2,0.0,0.0,4.0,37,0,23.0
8531,0.12754716981132078,0.0022739952230350744,0.18530701754385964,0.0,0.2755119600757185,0.004299585663759306,3,2,2,0.0,0.0,0.0,21,0,2.0
5466,0.14641509433962266,0.030029578898971974,0.11403508771929825,0.18672199170124482,0.3150920667699192,0.046084712061009774,4,2,1,3.0,2.0,0.0,47,0,17.0
21559,0.09811320754716982,0.0012938875323396163,0.10197368421052631,0.07676348547717843,0.2049561177077956,0.001901099191429776,2,2,2,0.0,0.0,0.0,15,0,50.0
9832,0.10264150943396227,0.004228153078525525,0.07785087719298246,0.13485477178423236,0.36671829289278957,0.009590499788064772,2,1,1,0.0,2.0,0.0,65,0,47.0
16687,0.05660377358490566,0.0023624351011818836,0.08223684210526316,0.0,0.1567716399931165,0.004903802083512817,4,1,1,0.0,0.0,1.0,80,0,22.0
8783,0.28452830188679246,0.03161241041676384,0.4133771929824561,0.0,0.4648081225262434,0.05755448573256646,4,3,2,0.0,2.0,4.0,28,0,10.0
7519,0.05660377358490566,0.006893464474730727,0.08223684210526316,0.0,0.14644639476854243,0.010279720038734176,3,1,1,0.0,1.0,1.0,52,0,10.0
7958,0.06792452830188679,0.0033195241934555696,0.09868421052631578,0.0,0.13784202374806404,0.006144398534717746,3,1,1,0.0,0.0,0.0,72,9,0.0
9789,0.270188679245283,0.02026848166296047,0.31359649122807015,0.14937759336099585,0.5491309585269317,0.01160072551918387,3,3,2,0.0,0.0,6.0,33,0,45.0
11452,0.09283018867924529,0.004909624742327991,0.13486842105263158,0.0,0.28927895370848394,0.00982023987162124,3,1,1,0.0,0.0,2.0,48,0,10.0
16477,0.20792452830188682,0.002731944181110332,0.3020833333333333,0.0,0.4553433144037171,0.0053655796514613194,5,3,2,0.0,0.0,2.0,25,0,23.0
641,0.14792452830188682,0.0051919054492897245,0.11513157894736843,0.1887966804979253,0.1963517466873172,0.008214356687561526,4,2,1,0.0,0.0,0.0,42,0,24.0
9219,0.08981132075471698,0.0037750501411706406,0.13048245614035087,0.0,0.18086387885045607,0.008468219479891424,3,1,1,0.0,2.0,0.0,65,0,25.0
3578,0.12000000000000001,0.004167577819520861,0.13048245614035087,0.08298755186721991,0.24453622440199624,0.009199941646018776,3,1,1,0.0,0.0,2.0,56,0,48.0
2294,0.07773584905660377,0.005591096406130458,0.11293859649122807,0.0,0.19463087248322153,0.010452025101401528,3,1,1,0.0,0.0,0.0,70,0,10.0
10206,0.14716981132075474,0.0024157413291059876,0.11513157894736843,0.18672199170124482,0.26346584064704875,0.00528287322138099,4,2,1,3.0,2.0,2.0,98,0,0.0
8172,0.06037735849056604,0.004046427301511534,0.08771929824561403,0.0,0.2772328342798142,0.00956982318054469,3,1,1,0.0,2.0,0.0,66,0,16.0
7753,0.11924528301886793,0.009186238028057249,0.12938596491228072,0.08298755186721991,0.16193426260540356,0.00800529321152514,3,1,1,0.0,0.0,0.0,88,0,15.0
1103,0.07320754716981133,0.004760003852586472,0.06030701754385964,0.08713692946058091,0.12751677852348997,0.009011554777502472,3,1,1,0.0,2.0,1.0,65,47,27.0
9807,0.2158490566037736,0.02322758306533829,0.24013157894736842,0.13900414937759337,0.47341249354672177,0.040467567018054124,4,2,1,0.0,0.0,6.0,38,0,20.0
21171,0.20452830188679247,0.004477723145624739,0.14473684210526316,0.2883817427385892,0.39597315436241615,0.007528582538145468,5,2,1,0.0,0.0,4.0,17,0,47.0
10674,0.1018867924528302,0.002458749762999299,0.14802631578947367,0.0,0.20323524350369992,0.005041646133646698,3,1,1,0.0,2.0,1.0,108,0,15.0
5541,0.09433962264150944,0.004498924486276372,0.09100877192982457,0.08713692946058091,0.26002409223885736,0.008384364349393313,3,2,1,0.0,0.0,0.0,63,0,10.0
3382,0.22641509433962267,0.020886955057398085,0.3289473684210526,0.0,0.6351746687317158,0.04562638059431462,4,2,2,0.0,0.0,6.0,33,0,10.0
3673,0.2,0.00781723717455185,0.12938596491228072,0.30497925311203317,0.20323524350369992,0.0086715394538389,5,1,1,0.0,0.0,2.0,69,0,48.0
913,0.1366037735849057,0.004007053383158502,0.08333333333333333,0.21784232365145229,0.22904835656513511,0.0038469976991530627,4,1,1,0.0,2.0,0.0,69,0,50.0
6439,0.06264150943396227,0.002108019013362296,0.06359649122807018,0.051867219917012444,0.1843056272586474,0.0038469976991530627,3,1,1,0.0,2.0,0.0,108,0,12.0
17754,0.0739622641509434,0.005015631445586153,0.10745614035087718,0.0,0.19979349509550853,0.008728974474728016,3,1,1,0.0,0.0,0.0,56,0,20.0
13446,0.10566037735849056,0.00411911761231713,0.15350877192982454,0.0,0.1929099982791258,0.007810014140502142,3,2,2,0.0,0.0,0.0,37,0,7.0
16104,0.18641509433962267,0.00283492212141826,0.16447368421052633,0.2012448132780083,0.1567716399931165,0.0016173701882375375,4,2,2,0.0,0.0,0.0,114,21,33.0
10017,0.12000000000000001,0.004046427301511534,0.1743421052631579,0.0,0.1963517466873172,0.014210572868385351,6,3,1,0.0,2.0,0.0,58,0,25.0
13331,0.0739622641509434,0.002108019013362296,0.09100877192982457,0.03112033195020747,0.14128377215625537,0.004536217949822468,3,1,1,0.0,0.0,0.0,70,0,50.0
2393,0.18943396226415096,0.003911344473931134,0.27521929824561403,0.0,0.41318189640337294,0.0068336187853871525,4,3,2,0.0,0.0,2.0,21,0,9.0
19571,0.1818867924528302,0.003924065278322114,0.2642543859649123,0.0,0.3357425572190673,0.011370985435627402,4,2,2,0.0,0.0,2.0,23,0,10.0
13606,0.19547169811320758,0.0069328383930837584,0.2839912280701754,0.0,0.3391843056272587,0.011560521004561489,5,2,2,0.0,2.0,2.0,34,0,29.0
12301,0.15094339622641512,0.005604422963111484,0.2192982456140351,0.0,0.24281535019790057,0.006232848466886987,2,2,1,0.0,0.0,2.0,17,0,5.0
13414,0.08075471698113208,0.00433718854473392,0.11732456140350876,0.0,0.21183961452417832,0.008073066536174298,3,1,1,0.0,0.0,0.0,69,0,15.0
20993,0.2067924528301887,0.0024108953083856145,0.30043859649122806,0.0,0.45276200309757364,0.004422496608462017,3,2,2,0.0,0.0,2.0,15,0,31.0
4832,0.03924528301886793,0.0016300802198155,0.05701754385964912,0.0,0.15849251419721222,0.003040610005869859,1,1,2,0.0,2.0,0.0,42,0,47.0
13864,0.15018867924528304,0.0014114035348086638,0.13706140350877194,0.15352697095435686,0.22044398554465672,0.0036172576155965946,4,2,1,0.0,2.0,0.0,94,0,11.0
8233,0.12075471698113209,0.004836934431522395,0.10964912280701754,0.12448132780082988,0.22732748236103945,0.010279720038734176,4,2,1,0.0,0.0,2.0,44,0,20.0
7084,0.10339622641509434,0.0009740501647949921,0.15021929824561403,0.0,0.213560488728274,0.001696630517064519,2,2,2,0.0,2.0,2.0,50,0,2.0
11533,0.2,0.002592015332809559,0.1557017543859649,0.2551867219917012,0.3684391670968853,0.004554597156506985,3,2,1,0.0,0.0,4.0,28,0,47.0
17494,0.20905660377358493,0.029973849660687685,0.23793859649122806,0.12448132780082988,0.4028566511787989,0.01783931748815977,4,3,1,3.0,2.0,2.0,67,0,30.0
14946,0.1267924528301887,0.007201792543064465,0.10197368421052631,0.15560165975103735,0.22216485974875239,0.0115662645066504,4,1,1,0.0,2.0,0.0,56,0,2.0
19791,0.08830188679245284,0.0008062566973520736,0.09758771929824563,0.058091286307053944,0.2410944759938049,0.004155998111536514,2,2,2,0.0,0.0,4.0,10,0,10.0
11249,0.08150943396226415,0.005621384035632789,0.11842105263157894,0.0,0.16709688521769062,0.010509460122290646,3,1,1,0.0,1.0,0.0,56,0,24.0
8979,0.1018867924528302,0.001514987227706639,0.06030701754385964,0.16597510373443983,0.2376527275856135,0.004421347908044234,2,2,1,3.0,0.0,0.0,65,0,12.0
449,0.17358490566037738,0.005296094894777746,0.12609649122807015,0.23858921161825725,0.37532266391326796,0.010107414976066827,3,2,1,0.0,1.0,2.0,47,0,2.0
10391,0.11547169811320755,0.0043493035965348524,0.08881578947368421,0.14937759336099585,0.2238857339528481,0.0090161495791736,4,1,1,0.0,2.0,0.0,69,0,42.0
7107,0.10339622641509434,0.004606748447304673,0.09429824561403509,0.10580912863070539,0.14644639476854243,0.008585386922505224,3,2,1,0.0,0.0,0.0,25,0,10.0
12493,0.1418867924528302,0.04427809132204897,0.206140350877193,0.0,0.22560660815694378,0.34100665212411935,3,1,1,0.0,0.0,0.0,16,0,17.0
18335,0.09509433962264151,0.0021407296532248146,0.1381578947368421,0.0,0.19118912407503014,0.0037194919527792233,3,1,1,0.0,2.0,0.0,98,0,11.0
3147,0.0860377358490566,0.0022291695313716234,0.05921052631578948,0.12448132780082988,0.1963517466873172,0.004995698116935406,3,2,1,0.0,2.0,0.0,116,0,39.0
6655,0.1788679245283019,0.019527646245333433,0.2598684210526316,0.0,0.39941490277060754,0.03967611243020209,3,2,1,0.0,2.0,2.0,49,0,10.0
18711,0.0890566037735849,0.0009280129679514477,0.12938596491228072,0.0,0.17053863362588195,0.001609329285313061,3,2,1,0.0,0.0,0.0,38,0,6.0
5107,0.2309433962264151,0.00554929947741724,0.20285087719298245,0.25103734439834025,0.37532266391326796,0.010372764772574547,4,3,1,4.0,0.0,0.0,44,0,7.0
9647,0.1366037735849057,0.0033752534317398604,0.19846491228070173,0.0,0.3185338151781105,0.009121830017609576,3,2,2,0.0,0.0,2.0,11,0,2.0
17278,0.08226415094339623,0.001199390128292341,0.050438596491228074,0.13070539419087138,0.21183961452417832,0.0036172576155965946,3,2,1,0.0,0.0,0.0,38,0,12.0
1550,0.17358490566037738,0.00405430208518214,0.25219298245614036,0.0,0.37016004130098096,0.007063358868943621,4,3,2,0.0,0.0,2.0,23,0,24.0
208,0.0460377358490566,0.0055002335176234625,0.0668859649122807,0.0,0.14644639476854243,0.01565563799395554,2,0,1,0.0,0.0,1.0,83,0,26.0
3361,0.05660377358490566,0.002562333455897274,0.06140350877192982,0.03941908713692946,0.16365513680949922,0.004995698116935406,2,2,1,0.0,3.0,1.0,74,0,38.0
19044,0.1358490566037736,0.007408354176270369,0.11732456140350876,0.15145228215767634,0.2823954568921012,0.0133812111667465,4,1,1,0.0,0.0,2.0,57,0,26.0
9430,0.14641509433962266,0.006672970531953751,0.10197368421052631,0.2095435684647303,0.30476682154534507,0.013570746735680587,4,1,1,4.0,2.0,0.0,70,0,26.0
14366,0.04226415094339622,0.004561317003051175,0.06140350877192982,0.0,0.2049561177077956,0.005202464192136226,1,1,1,0.0,3.0,1.0,118,0,38.0
6856,0.10264150943396227,0.00487025082397496,0.14912280701754388,0.0,0.2238857339528481,0.009085071604240541,4,1,1,0.0,0.0,2.0,54,0,20.0
6685,0.04905660377358491,0.004773330409567498,0.0712719298245614,0.0,0.09482016864567201,0.008901279537395368,3,1,1,0.0,1.0,0.0,66,0,25.0
10250,0.19094339622641512,0.003504278733419794,0.2774122807017544,0.0,0.380485286525555,0.006495900862559143,5,2,2,0.0,0.0,2.0,21,0,6.0
5911,0.17132075471698116,0.0018657179773436414,0.19956140350877194,0.09336099585062241,0.3030459473412494,0.0033875175320401264,3,3,2,0.0,0.0,6.0,30,0,10.0
3198,0.05584905660377358,0.002461172773359485,0.08114035087719298,0.0,0.22904835656513511,0.008468219479891424,3,1,1,0.0,0.0,0.0,57,0,7.0
17670,0.12905660377358494,0.004572220549672015,0.1875,0.0,0.28927895370848394,0.008254561202183909,4,2,2,0.0,1.0,2.0,48,0,45.0
1553,0.11547169811320755,0.004273584522779023,0.10197368421052631,0.12448132780082988,0.24797797281018763,0.00803975422405861,4,2,1,0.0,0.0,0.0,49,0,23.0
5640,0.07245283018867925,0.0003531537599971893,0.10526315789473685,0.0,0.14644639476854243,0.0006168521243491176,3,2,3,3.0,0.0,2.0,19,0,14.0
2201,0.2128301886792453,0.003609679684087909,0.3092105263157895,0.0,0.4665289967303391,0.007379251483833765,4,2,2,0.0,0.0,4.0,19,0,43.0
6740,0.2747169811320755,0.006305278709795443,0.3991228070175439,0.0,0.2376527275856135,0.010738051505429332,4,3,2,0.0,0.0,6.0,18,0,34.0
4034,0.11245283018867926,0.00074749869611755,0.16337719298245612,0.0,0.2376527275856135,0.0010981575993999188,3,2,3,0.0,0.0,2.0,17,0,13.0
10131,0.06415094339622641,0.0035618252294742246,0.09320175438596491,0.0,0.16193426260540356,0.006891053806276269,3,1,1,0.0,0.0,0.0,62,0,41.0
9051,0.07169811320754717,0.006586347911577082,0.10416666666666667,0.0,0.21700223713646538,0.012339339887817916,2,1,1,0.0,2.0,0.0,64,0,18.0
8220,0.026415094339622646,0.0043904947726580235,0.038377192982456135,0.0,0.07589055240061952,0.007780147929639802,2,1,1,0.0,0.0,1.0,82,0,50.0
9241,0.1539622641509434,0.008280637905937527,0.15899122807017546,0.12240663900414937,0.332300808810876,0.015552254956355127,4,2,1,0.0,0.0,2.0,62,0,35.0
15422,0.1539622641509434,0.002057741548388425,0.22368421052631576,0.0,0.3822061607296507,0.004306477866265999,4,2,2,0.0,0.0,4.0,20,0,44.0
5625,0.04452830188679245,0.003077223157436915,0.06469298245614036,0.0,0.14472552056444676,0.007310329458766824,2,1,1,0.0,1.0,0.0,69,0,0.0
7514,0.16000000000000003,0.005102859818552868,0.17214912280701755,0.11410788381742738,0.40457752538289454,0.010279720038734176,3,1,1,0.0,2.0,2.0,57,0,23.0
8388,0.10867924528301888,0.0051549545412968795,0.15789473684210525,0.0,0.1843056272586474,0.009624960800598242,3,2,1,0.0,2.0,0.0,68,0,10.0
8550,0.1539622641509434,0.008360597247823683,0.09758771929824563,0.23858921161825725,0.22216485974875239,0.010750687210024937,5,1,1,0.0,2.0,0.0,56,0,31.0
14474,0.1486792452830189,0.019700285733496723,0.15021929824561403,0.12448132780082988,0.37876441232145935,0.04533231328736234,3,2,1,0.0,0.0,4.0,38,0,10.0
7458,0.3086792452830189,0.0445421994513093,0.44846491228070173,0.0,0.8210290827740493,0.07080589375210355,4,3,1,0.0,0.0,3.0,23,0,5.0
18398,0.05132075471698114,0.003821087338014185,0.07456140350877193,0.0,0.1309585269316813,0.012652935101872495,3,1,1,0.0,0.0,1.0,96,0,50.0
12275,0.11320754716981134,0.003913161731701274,0.11403508771929825,0.0954356846473029,0.23593185338151784,0.0085348441041228,3,1,1,0.0,0.0,0.0,44,0,35.0
6894,0.04830188679245283,0.003355869348858368,0.07017543859649122,0.0,0.213560488728274,0.006562525486790519,3,1,1,0.0,2.0,1.0,51,0,38.0
15370,0.09886792452830188,0.008797950617837355,0.14364035087719296,0.0,0.21700223713646538,0.008558966812896229,4,2,1,0.0,0.0,0.0,52,0,35.0
3442,0.09532075471698113,0.0008910620599586029,0.13848684210526319,0.0,0.19101703665462055,0.0020446867436525688,3,2,3,0.0,0.0,2.0,10,0,15.0
4348,0.13358490566037737,0.002156479220566027,0.1282894736842105,0.12448132780082988,0.21011874032008265,0.00393889373257565,4,1,1,0.0,0.0,0.0,102,28,28.0
8571,0.14264150943396228,0.0020432034862273058,0.20723684210526316,0.0,0.22560660815694378,0.004478782928933351,4,2,2,0.0,0.0,2.0,25,0,22.0
5930,0.14415094339622644,0.004360812895745738,0.20942982456140352,0.0,0.35467217346411983,0.007692846697888344,4,2,2,0.0,0.0,2.0,24,0,18.0
8960,0.20301886792452833,0.016646081174481582,0.16776315789473684,0.24066390041493776,0.3736017897091723,0.03199015793482044,3,3,1,0.0,0.0,6.0,43,0,20.0
8881,0.10867924528301888,0.0037150806347560237,0.11732456140350876,0.07676348547717843,0.22904835656513511,0.007363169677984812,3,2,1,0.0,2.0,0.0,34,0,29.0
8744,0.10415094339622642,0.0022291695313716234,0.15131578947368424,0.0,0.16193426260540356,0.0025547097291479283,2,1,2,0.0,0.0,0.0,112,0,37.0
5557,0.16150943396226417,0.012236202318942065,0.23464912280701755,0.0,0.37532266391326796,0.03020967228725781,4,2,1,0.0,0.0,0.0,57,0,51.0
2107,0.11924528301886793,0.0031329523957212054,0.1732456140350877,0.0,0.34262605403545005,0.005332267339345631,4,2,2,0.0,0.0,0.0,20,0,23.0
12144,0.12452830188679247,0.005372419721123622,0.10964912280701754,0.13485477178423236,0.24281535019790057,0.010038492950999886,5,2,1,0.0,2.0,0.0,64,0,48.0
18286,0.13056603773584907,0.0018657179773436414,0.18969298245614036,0.0,0.2875580795043883,0.0035012388734005783,3,2,2,0.0,0.0,2.0,26,0,47.0
221,0.11018867924528301,0.005591096406130458,0.11622807017543861,0.08298755186721991,0.2583032180347617,0.010882787758069907,3,2,1,0.0,0.0,0.0,63,0,7.0
17686,0.22037735849056606,0.004846020720373095,0.16666666666666669,0.2904564315352697,0.35295129926002416,0.007706631102901731,4,2,1,3.0,2.0,0.0,48,0,42.0
8780,0.08301886792452831,0.0030433010123943035,0.07017543859649122,0.0954356846473029,0.22560660815694378,0.0063741386182742145,2,1,1,0.0,0.0,0.0,77,0,28.0
5536,0.10641509433962264,0.0035351721155121724,0.15460526315789475,0.0,0.28927895370848394,0.006144398534717746,3,1,1,0.0,0.0,0.0,117,0,38.0
7059,0.2528301886792453,0.14006150811799334,0.3673245614035088,0.0,0.3908105317501291,0.10382988206292809,4,2,1,0.0,0.0,6.0,25,0,21.0
4741,0.18792452830188683,0.018772272765545276,0.2730263157894737,0.0,0.42866976424023406,0.041064891235300945,3,2,2,0.0,0.0,2.0,45,0,5.0
9368,0.1079245283018868,0.0056395566133341886,0.1567982456140351,0.0,0.48201686456720017,0.009502049855895532,3,1,1,0.0,2.0,0.0,78,0,16.0
17288,0.3667924528301887,0.004409878855539516,0.42543859649122806,0.2033195020746888,0.666150404405438,0.008212059286725961,3,4,2,3.0,0.0,3.0,70,0,19.0
13581,0.12528301886792453,0.006125975943141638,0.10526315789473685,0.14522821576763484,0.15332989158492516,0.006580904693475036,3,1,1,0.0,0.0,0.0,46,0,1.0
7833,0.27773584905660376,0.15932383472888634,0.40350877192982454,0.0,0.6145241782825676,0.2228765985602189,3,2,1,0.0,0.0,4.0,33,0,10.0
14310,0.12075471698113209,0.0017021647780310495,0.1206140350877193,0.10373443983402489,0.19463087248322153,0.003077368419238894,3,1,1,0.0,2.0,0.0,123,0,14.0
